algorithm,parameters,sequence,mean_error,max_error,error_std,ssim,runtime_s
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT006M_L3\2022_06_13_BT006M_Location_3_L3-000-NB_OCT_z58.mat,44.53863525390625,240.21875,34.68745422363281,0.08191428518805295,0.022533178329467773
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT006M_L3\2022_06_13_BT006M_Location_3_L3-000-NB_OCT_z58.mat,45.04058074951172,252.2314453125,35.023094177246094,0.07617886435655967,0.025029420852661133
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT006M_L3\2022_06_13_BT006M_Location_3_L3-000-NB_OCT_z58.mat,44.51332473754883,241.12109375,34.64959716796875,0.08262559377523025,0.02498626708984375
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT006M_L3\2022_06_13_BT006M_Location_3_L3-000-NB_OCT_z58.mat,45.68080520629883,251.25,35.45907974243164,0.06577772536270249,0.022415637969970703
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT006M_L3\2022_06_13_BT006M_Location_3_L3-000-NB_OCT_z58.mat,45.24026107788086,252.89453125,35.01412582397461,0.0723604329956011,0.021997928619384766
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT006M_L3\2022_06_13_BT006M_Location_3_L3-000-NB_OCT_z58.mat,45.68151092529297,251.25,35.459285736083984,0.06575276152301525,0.02501511573791504
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT006M_L3\2022_06_13_BT006M_Location_3_L3-000-NB_OCT_z58.mat,45.2215576171875,249.83203125,34.98777770996094,0.0725195508083357,0.024985074996948242
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,42.94598388671875,254.3125,35.5611457824707,0.10499747760103934,0.023989200592041016
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,43.028228759765625,254.78125,34.90736770629883,0.10380469695344365,0.023003578186035156
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,42.94708251953125,254.3125,35.56045150756836,0.10498732214678416,0.024924278259277344
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,42.99890899658203,255.0,34.892208099365234,0.1046208343558103,0.024000167846679688
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,43.76536178588867,255.0,36.698646545410156,0.07794006773403259,0.02201247215270996
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,44.238311767578125,255.0,36.52406311035156,0.07696288671948961,0.023006439208984375
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,43.765228271484375,255.0,36.69881057739258,0.0779413083384972,0.024013996124267578
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,44.257633209228516,255.0,36.609798431396484,0.07751439569456119,0.025986194610595703
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,44.06336212158203,254.71875,37.0692024230957,0.0671533232629979,0.02241230010986328
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,44.56069564819336,255.0,37.114437103271484,0.06921857953406074,0.0220034122467041
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,44.063629150390625,254.71875,37.0689582824707,0.06713479885886853,0.025545358657836914
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,44.59117126464844,255.0,37.12668991088867,0.07053244363335276,0.024996519088745117
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,42.94598388671875,254.3125,35.5611457824707,0.10499747760103934,0.022547006607055664
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,43.028228759765625,254.78125,34.90736770629883,0.10380469695344365,0.024010419845581055
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,42.94708251953125,254.3125,35.56045150756836,0.10498732214678416,0.024004220962524414
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,42.99890899658203,255.0,34.892208099365234,0.1046208343558103,0.02500462532043457
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,43.76536178588867,255.0,36.698646545410156,0.07794006773403259,0.022005081176757812
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,44.238311767578125,255.0,36.52406311035156,0.07696288671948961,0.02399730682373047
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,43.765228271484375,255.0,36.69881057739258,0.0779413083384972,0.025992155075073242
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,44.257633209228516,255.0,36.609798431396484,0.07751439569456119,0.025000572204589844
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,44.06336212158203,254.71875,37.0692024230957,0.0671533232629979,0.02198958396911621
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,44.56069564819336,255.0,37.114437103271484,0.06921857953406074,0.021953582763671875
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,44.063629150390625,254.71875,37.0689582824707,0.06713479885886853,0.026015281677246094
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L1\2023_05_15_BT012M_Location_1_001-JV_OCT_z58.mat,44.59117126464844,255.0,37.12668991088867,0.07053244363335276,0.026075363159179688
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,45.83534622192383,255.0,34.403194427490234,0.0972150305368248,0.025536060333251953
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,45.15324020385742,250.013671875,33.752288818359375,0.09913365151648355,0.02332305908203125
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,45.83584213256836,255.0,34.402549743652344,0.09719665823396614,0.026099443435668945
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,45.155147552490234,250.8984375,33.72306442260742,0.09957790518765071,0.026589155197143555
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,46.730194091796875,250.8125,34.93151092529297,0.06799206060191648,0.022000551223754883
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,46.538490295410156,247.966796875,34.787322998046875,0.07180066589190102,0.025817155838012695
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,46.730125427246094,250.8125,34.930389404296875,0.06801696326065129,0.024003982543945312
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,46.57146072387695,246.13278198242188,34.79743194580078,0.07201143367468385,0.02475285530090332
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,46.66801071166992,255.0,35.0809211730957,0.0589205819345011,0.021996259689331055
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,47.32391357421875,255.0,35.20864486694336,0.05674248456321898,0.022998332977294922
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,46.66721725463867,255.0,35.08077621459961,0.05893096285211849,0.02499866485595703
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,47.31167984008789,255.0,35.216304779052734,0.055991302213772645,0.026010990142822266
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,45.83534622192383,255.0,34.403194427490234,0.0972150305368248,0.02301311492919922
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,45.15324020385742,250.013671875,33.752288818359375,0.09913365151648355,0.02199864387512207
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,45.83584213256836,255.0,34.402549743652344,0.09719665823396614,0.025013446807861328
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,45.155147552490234,250.8984375,33.72306442260742,0.09957790518765071,0.025990724563598633
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,46.730194091796875,250.8125,34.93151092529297,0.06799206060191648,0.02236175537109375
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,46.538490295410156,247.966796875,34.787322998046875,0.07180066589190102,0.021997928619384766
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,46.730125427246094,250.8125,34.930389404296875,0.06801696326065129,0.02451920509338379
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,46.57146072387695,246.13278198242188,34.79743194580078,0.07201143367468385,0.025010347366333008
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,46.66801071166992,255.0,35.0809211730957,0.0589205819345011,0.023103952407836914
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,47.32391357421875,255.0,35.20864486694336,0.05674248456321898,0.023011445999145508
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,46.66721725463867,255.0,35.08077621459961,0.05893096285211849,0.02642226219177246
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT012M_L2\2023_05_15_BT012M_Location_2_002-LU_OCT_z58.mat,47.31167984008789,255.0,35.216304779052734,0.055991302213772645,0.02700066566467285
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,44.91101837158203,254.80859375,35.103946685791016,0.10659622597285458,0.023013830184936523
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,44.6926383972168,247.5546875,34.55474853515625,0.11056132386010563,0.02299809455871582
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,44.91078567504883,254.80859375,35.10343551635742,0.10662570490412662,0.024999141693115234
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,44.726383209228516,246.21875,34.540191650390625,0.11337234977925996,0.024705886840820312
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,45.92987060546875,250.5859375,35.722782135009766,0.07391440766927752,0.022016286849975586
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,46.213584899902344,255.0,35.8026008605957,0.0799557759291327,0.023007869720458984
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,45.92940902709961,250.5859375,35.72340774536133,0.07391479071253927,0.024555444717407227
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 20, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,46.17027282714844,252.978515625,35.76374816894531,0.07972576657139789,0.024005413055419922
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,46.525150299072266,251.267578125,36.195533752441406,0.06019557893232973,0.021544694900512695
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,46.79494857788086,251.0,36.172542572021484,0.06480768659461258,0.022060155868530273
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,46.52602767944336,251.267578125,36.1961784362793,0.060157585306110505,0.024694442749023438
Farneback,"{'pyr_scale': 0.5, 'levels': 3, 'winsize': 25, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,46.7922248840332,250.15625,36.16069793701172,0.06512423477481945,0.025015592575073242
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,44.91101837158203,254.80859375,35.103946685791016,0.10659622597285458,0.02265477180480957
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,44.6926383972168,247.5546875,34.55474853515625,0.11056132386010563,0.021996021270751953
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,44.91078567504883,254.80859375,35.10343551635742,0.10662570490412662,0.025200843811035156
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 15, 'iterations': 3, 'poly_n': 7, 'poly_sigma': 1.5, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,44.726383209228516,246.21875,34.540191650390625,0.11337234977925996,0.024003267288208008
Farneback,"{'pyr_scale': 0.5, 'levels': 4, 'winsize': 20, 'iterations': 3, 'poly_n': 5, 'poly_sigma': 1.1, 'flags': 0}",C:\Users\calsp\OneDrive\Documents\GitHub\thesis\samples_mat\BT013_L1\2023_07_13_BT013_Location_1_000-PP_OCT_z58.mat,45.92987060546875,250.5859375,35.722782135009766,0.07391440766927752,0.023015499114990234
